,brick row,shoe column,shoe row,results
734,8,1,6,9.319935649144109e-06
735,13,2,9,8.272486915346634e-07
736,2,4,7,0.00035437247825633686
737,8,1,18,0.0014470309300624268
738,14,4,1,1.1670720895346693e-07
739,18,4,18,4.2168265592269983e-07
740,11,4,4,6.128425014017702e-07
741,12,2,11,2.4579284002044233e-06
742,7,4,1,2.3487854114076274e-06
743,14,4,3,1.5971323467496575e-07
744,2,2,15,3.4001147090689635e-06
745,8,1,8,2.3730941810822193e-05
746,10,1,17,0.0014470286035201715
747,12,3,6,5.13400793090676e-07
748,5,1,1,1.4477465983027627e-05
749,11,1,17,0.0001732453981916047
750,13,3,2,1.5963896855281458e-07
751,18,2,10,1.0151397989542726e-07
752,5,4,16,3.1667654780301506e-05
753,10,4,2,6.128425971670572e-07
754,9,4,4,1.7276211351861214e-06
755,17,4,11,2.2448083324826336e-07
756,2,4,18,1.2988227879748559e-06
757,3,1,13,2.3730959690330285e-05
758,17,1,9,2.1382140556664162e-07
759,11,3,4,5.134007786396962e-07
760,3,1,12,4.1650267725349034e-05
761,5,1,8,0.005610635532801682
762,9,1,14,0.0004451300710520719
763,12,3,15,8.543648995816917e-06
764,1,4,8,2.1789754091766357e-05
765,15,2,17,2.45792689145786e-06
766,18,2,14,1.9986137004968596e-07
767,12,2,6,6.55900304853618e-07
768,4,2,4,0.0002592186047587002
769,9,3,9,8.543644758480887e-06
770,14,1,3,2.1382117960360063e-07
771,13,1,13,3.1325279859732983e-06
772,7,3,13,0.013258482955747644
773,7,3,8,4.3092364958405876e-05
774,5,3,17,1.3721505892046774e-05
775,6,2,4,1.7423806302256484e-05
776,15,2,3,1.266099803817801e-07
777,1,1,8,2.865857026480849e-05
778,15,4,18,3.2757122998853282e-06
779,6,2,10,0.0037556643623347166
780,5,4,4,6.124406184614573e-05
781,11,2,4,6.559002864070745e-07
782,14,3,10,5.1340133924303e-07
783,17,4,13,3.256616224813286e-07
784,5,1,6,0.00044512978274959783
785,14,4,16,3.2757127770424676e-06
786,4,2,11,0.0002592192067142134
787,2,4,14,4.7079373531107095e-06
788,4,1,14,4.165029613260243e-05
789,8,4,9,3.166762835446829e-05
790,9,1,6,4.364654749793569e-06
791,17,1,10,2.5255068090883787e-07
792,16,1,2,1.01805039171779e-07
793,16,2,8,2.0408692640791663e-07
794,8,2,9,2.9651848371428685e-05
795,12,2,3,3.5080902590308987e-07
796,15,1,1,1.1684865459862946e-07
797,15,4,5,1.5971339236996087e-07
798,1,2,11,4.890684860156115e-06
799,4,2,5,0.000774035317907081
800,14,1,7,4.357389268902845e-07
801,8,2,13,0.0007740356158928809
802,13,2,8,6.559003354736629e-07
803,14,4,8,3.9770803537434695e-07
804,10,3,2,5.134008579706875e-07
805,4,4,13,6.124414540423757e-05
806,13,4,15,4.707936767081501e-06
807,1,3,10,5.8786879417623994e-06
808,6,4,16,0.00013446279322944135
809,7,4,15,0.005409416553529546
810,16,2,7,1.7295491933115568e-07
811,8,2,4,3.400112171494829e-06
812,2,3,10,2.3401052459466806e-05
813,18,1,1,3.746462203550544e-08
814,5,4,6,0.00035437200398545003
815,15,3,12,5.13400793090555e-07
816,6,2,1,4.83599944124678e-06
817,2,4,5,0.00540941370459363
818,14,4,5,2.2448059613962396e-07
819,12,1,17,4.165028037874647e-05
820,11,3,2,3.346273581864729e-07
821,3,4,13,1.7957731565581613e-05
822,12,3,4,3.3462730457146167e-07
823,15,3,17,1.926656248168878e-06
824,12,3,11,1.926657430686907e-06
825,12,3,10,1.4257526378068059e-06
826,11,4,13,1.0920675691671274e-05
827,3,3,1,8.789012177553142e-05
828,16,2,3,9.478819581359364e-08
829,4,3,6,0.003371686417492672
830,1,2,17,7.280925876420306e-07
831,12,1,9,1.7345114917606072e-06
832,5,4,13,0.00035437283761771893
833,15,2,4,1.475328592949107e-07
834,13,4,14,3.2757124811833103e-06
835,11,3,17,8.789012876506221e-05
836,14,2,1,1.2661012344559295e-07
837,16,2,4,1.0926490524082546e-07
838,16,1,1,8.910598981016854e-08
839,1,2,3,0.0025841881080904154
840,18,4,5,4.5774838364498e-08
841,5,3,12,0.0006295919966357015
842,7,2,14,0.013024883473417338
843,12,1,5,6.564376107416518e-07
844,17,3,18,8.286055077131218e-07
845,18,1,13,2.0673650894895687e-07
846,11,3,10,2.6665566519123383e-06
847,1,4,9,1.2356284413263314e-05
848,3,4,1,0.00013446270506998085
849,16,3,15,6.476444874302867e-07
850,1,4,2,0.009799831061528165
851,2,3,1,0.0006295906387660768
852,12,1,4,5.320306568550117e-07
853,12,4,9,1.2988221948259655e-06
854,9,3,4,1.4257510644439227e-06
855,6,3,6,4.3092356871788245e-05
856,8,3,14,0.0033716874496206866
857,15,3,15,1.0771374316267724e-06
858,15,3,2,8.544842983664199e-08
859,17,1,11,3.0045593374361424e-07
860,7,1,9,0.00017324532256540634
861,6,4,2,7.014588513665803e-06
862,2,1,12,1.4477466834152285e-05
863,11,4,2,3.9770806247928305e-07
864,1,3,17,5.701438399207299e-07
865,16,3,18,1.4257517809461984e-06
866,12,2,9,1.3751677539918644e-06
867,13,1,6,5.320306796011779e-07
868,15,4,3,1.167070770345202e-07
869,9,1,10,2.3730964641872598e-05
870,10,4,10,7.014594426542085e-06
871,11,3,12,5.58264361165079e-06
872,13,3,1,1.3527793504351773e-07
873,1,2,15,1.2520516783588994e-06
874,1,2,14,1.6912417995834864e-06
875,7,1,11,0.0014470292271173725
876,18,1,11,1.471255999441277e-07
877,15,1,14,1.3296050905035704e-06
878,14,1,15,3.1325282431594346e-06
879,15,1,18,4.364656989410573e-06
880,17,2,13,3.508095671671959e-07
881,18,3,8,5.8795039994877156e-08
882,9,3,16,0.003371689043504278
883,4,2,16,1.0865460609140373e-05
884,11,4,1,3.2566148739895004e-07
885,13,3,5,2.7448013237382964e-07
886,3,3,13,1.3721507351813423e-05
887,14,3,9,4.121457438981476e-07
888,12,4,15,1.0920676384072514e-05
889,12,3,13,3.7951269101798965e-06
890,12,1,3,4.3573846381357583e-07
891,3,2,8,0.0007740366320931787
892,14,2,13,1.3751684017606345e-06
893,8,3,6,5.5826430964725844e-06
894,18,1,12,1.7377396959316915e-07
895,5,1,11,0.005610645387080677
896,7,3,7,2.3401018192082923e-05
897,18,3,10,7.939507261676337e-08
898,15,2,16,1.8196404588875183e-06
899,7,2,11,0.0007740362398276146
900,2,3,8,8.789011957557076e-05
901,16,3,1,5.657966483291067e-08
902,17,2,18,1.0581567138548264e-06
903,6,1,3,1.4477448564245136e-05
904,15,3,13,6.476444874298734e-07
905,11,2,2,4.276327286206202e-07
906,6,2,12,0.013024878146737267
907,1,2,8,2.0402742050336297e-05
908,8,4,4,3.275710359145877e-06
909,12,2,14,7.107759035646023e-06
910,14,4,17,4.707936505270945e-06
911,6,1,8,0.0004451298497066112
912,6,1,1,6.265357763221332e-06
913,8,4,17,0.005409414960839267
914,16,3,2,6.461365754742351e-08
915,9,2,12,5.4436872327003883e-05
916,2,1,6,0.0014470301782831545
917,4,1,6,0.005610635532952494
918,16,1,18,2.305792156517703e-06
919,10,2,5,1.3751676219081988e-06
920,1,2,18,5.69210521377664e-07
921,10,1,11,1.4477479129412995e-05
922,1,1,4,0.0009956680311938627
923,9,4,3,1.2988207650863082e-06
924,2,4,9,6.124409619263944e-05
925,8,4,8,1.7957718097988656e-05
926,15,1,2,1.3477587096140388e-07
927,10,2,18,0.0037556645671977112
928,9,1,7,6.265356993791058e-06
929,9,2,16,0.003755664735555274
930,17,3,11,1.8972949951423132e-07
931,1,4,18,5.334231993899115e-07
932,1,3,7,2.965085209618728e-05
933,6,4,10,0.005409413003876749
934,14,3,3,1.3527778673641838e-07
935,10,3,15,8.789012926370896e-05
936,13,3,8,5.134008170744386e-07
937,9,4,2,9.95146315103198e-07
938,2,4,1,0.0012213120887462564
939,3,3,18,1.9266563079670784e-06
940,14,3,1,9.901767133429437e-08
941,9,3,10,1.3721510546643453e-05
942,1,2,4,0.0005325968892253618
943,5,1,3,4.165021371953869e-05
944,3,1,1,0.000173245389645382
945,3,1,3,0.0014470266640813358
946,6,2,11,0.013024916434745145
947,2,1,3,0.013449584473850973
948,16,2,18,1.8196402152537615e-06
949,10,2,13,2.965186063112197e-05
950,4,2,18,4.836001499261443e-06
951,6,2,3,1.0865441963594294e-05
952,1,3,4,0.00043320759432582414
953,9,2,8,7.107755497086524e-06
954,3,1,10,0.00017324560934556818
955,9,4,17,0.014242386767340853
956,14,2,14,1.8196404588862448e-06
957,6,1,4,2.3730937246278348e-05
958,2,1,9,7.994458172373012e-05
959,3,4,14,1.0920677418432412e-05
960,17,3,8,1.1538689418388196e-07
961,17,3,6,8.544842385551619e-08
962,18,1,2,4.213907157345088e-08
963,2,3,6,0.0006295918276350247
964,8,2,2,1.8196396619836802e-06
965,10,1,3,1.0361951179638158e-06
966,17,1,3,8.910589497493516e-08
967,9,2,17,0.013024909648078878
968,1,2,10,7.476272310875256e-06
969,1,1,9,1.6328704216298306e-05
970,11,4,5,7.752379660540633e-07
971,14,2,2,1.4753288028274912e-07
972,6,4,18,3.1667650822917335e-05
973,18,4,11,1.0989512598464374e-07
974,13,4,1,1.597134098046987e-07
975,2,1,18,1.734512285944876e-06
976,18,1,8,9.273608349117093e-08
977,3,4,15,7.0145915334017946e-06
978,10,2,16,0.0002592188257934446
979,3,3,5,0.013258477933883501
980,1,1,18,7.129824613723926e-07
981,7,3,4,5.582642880836179e-06
982,18,1,14,2.47895452869926e-07
983,17,3,12,2.272415342531002e-07
984,18,3,7,5.10030193087732e-08
985,6,2,16,0.00011053006280080906
986,14,2,8,4.27632699748086e-07
987,1,2,5,0.00017836246971274916
988,16,4,15,7.752383593730623e-07
989,10,1,12,2.3730941810964145e-05
990,2,2,5,0.0037556739608595124
991,1,3,16,7.411528544381634e-07
992,11,2,18,0.00025921881129917527
993,4,3,8,0.013258438672803673
994,17,4,9,1.5971340345686652e-07
995,16,1,9,3.004556163843656e-07
996,2,3,4,0.01325844389038703
997,10,3,3,6.476435047555004e-07
998,14,4,2,1.3610841705811156e-07
999,9,3,1,6.476442293633515e-07
1000,12,4,14,7.014591052157811e-06
1001,11,3,3,4.1214529469624925e-07
1002,8,1,16,0.013449588551733007
1003,15,4,10,3.977084209763551e-07
1004,9,3,7,3.795125014308011e-06
1005,15,1,4,1.8223826862218976e-07
1006,8,4,14,0.005409411097331696
1007,11,4,17,0.0001344627107272911
1008,18,2,1,3.047059203400765e-08
1009,8,3,3,1.9266533769279974e-06
1010,6,4,6,6.124406909782237e-05
1011,6,3,12,0.013258441281500047
1012,5,2,2,1.742381265521021e-05
1013,9,4,18,0.014242368055785963
1014,16,2,17,1.3751681973598845e-06
1015,13,3,7,4.1214572201927216e-07
1016,5,2,9,0.013024903963822769
1017,7,4,4,7.014586614733855e-06
1018,15,2,1,9.478830244603826e-08
1019,2,2,17,1.819640256668107e-06
1020,7,1,4,9.319935280260347e-06
1021,9,1,4,2.3057909956595935e-06
1022,5,2,15,5.443692939802107e-05
1023,11,2,10,3.4001160677482336e-06
1024,18,2,11,1.1900631724256812e-07
1025,5,4,2,1.7957721579105503e-05
1026,2,4,11,1.7957742539507384e-05
1027,10,1,5,1.734511322482379e-06
1028,11,1,15,4.1650283938306294e-05
1029,6,3,14,0.0006295922892332704
1030,7,4,11,0.0012213131331430549
1031,8,2,15,0.013024910199514038
1032,13,3,18,1.3721504466712545e-05
1033,17,3,7,9.901766412957232e-08
1034,7,1,5,1.4477462909244294e-05
1035,8,3,10,4.309240160521146e-05
1036,14,1,6,3.6027299348637896e-07
1037,6,3,10,0.003371688481752472
1038,17,2,11,2.4253673442142564e-07
1039,4,3,15,1.3721507351773886e-05
1040,17,2,17,8.272490059959128e-07
1041,14,2,12,1.0581562357476578e-06
1042,12,4,8,9.951462304530925e-07
1043,1,4,16,8.936893286686662e-07
1044,12,3,18,4.3092385920665535e-05
1045,4,1,9,0.005610635746565711
1046,1,4,4,0.0008403582849229101
1047,11,4,11,4.707939116630598e-06
1048,18,1,4,5.389456325659843e-08
1049,16,2,2,8.262980471941237e-08
1050,12,4,7,7.752379896008324e-07
1051,16,3,14,5.13401039724295e-07
1052,3,3,7,0.0033716968124163924
1053,13,3,11,1.0771379981355973e-06
1054,13,2,13,2.4579270659647667e-06
1055,16,2,1,7.235825525575169e-08
1056,7,2,6,1.7423808682149317e-05
1057,11,2,5,8.272486261252508e-07
1058,2,4,10,3.166767433080797e-05
1059,7,3,1,1.9266556485353025e-06
1060,3,2,18,2.4579269514642446e-06
1061,16,1,16,1.329605090504345e-06
1062,3,1,8,0.0014470296852388451
1063,1,3,12,2.611336305679269e-06
1064,11,4,18,0.0003543723038495514
1065,7,1,14,0.01344958876864329
1066,9,2,10,1.742382630479143e-05
1067,13,2,16,7.107759583692018e-06
1068,16,4,8,1.8866396683813617e-07
1069,12,1,2,3.6027302402074844e-07
1070,1,1,1,0.009254348589833521
1071,18,2,4,4.378446046713915e-08
1072,18,4,16,2.736536342815478e-07
1073,18,1,16,3.66077935168469e-07
1074,15,2,18,3.4001141726273304e-06
1075,13,2,14,3.4001143635664253e-06
1076,1,3,15,9.810263081087643e-07
1077,13,1,5,4.357389059677636e-07
1078,8,3,17,0.003371699262896661
1079,7,4,8,6.124408185066173e-05
1080,16,1,4,1.347758530888918e-07
1081,1,4,1,0.009799844612545495
1082,15,1,11,6.56438308824408e-07
1083,1,1,6,0.00011920611203175067
1084,17,2,1,5.618350488024748e-08
1085,14,3,14,1.4257519719480233e-06
1086,8,3,1,1.0771369539059288e-06
1087,5,2,7,0.0007740353179498997
1088,4,4,4,0.00035437200397145217
1089,12,3,9,1.0771369243093933e-06
1090,9,3,6,2.6665538015809986e-06
1091,5,4,12,0.001221314758819708
1092,18,4,13,1.5445986775943128e-07
1093,11,1,6,1.3296044173477633e-06
1094,7,4,14,0.014242369456132801
1095,4,3,5,0.0006295904316251736
1096,2,3,15,2.666555604739679e-06
1097,8,1,11,0.00017324546040536936
1098,11,3,8,1.4257512532774662e-06
1099,15,3,10,3.3462766028149346e-07
1100,14,3,18,5.582646541138205e-06
1101,3,2,1,0.00011052999986036844
1102,15,4,1,8.724924811610993e-08
1103,6,1,9,0.0014470277598194585
1104,1,4,5,0.0002438354732734678
1105,18,3,4,3.423563552067393e-08
1106,17,4,14,3.9770822502431726e-07
1107,6,2,14,0.0007740374455203409
1108,3,2,13,1.7423822134520563e-05
1109,6,4,12,0.014242363270852593
1110,14,3,12,8.286051333359667e-07
1111,12,4,1,2.2448061433668333e-07
1112,3,3,14,8.543649769405538e-06
1113,14,4,9,4.908213232849424e-07
1114,16,2,13,5.266249599017681e-07
1115,3,2,17,3.4001138683126286e-06
1116,9,4,9,1.0920670974510769e-05
1117,17,4,2,5.847472472830973e-08
1118,13,1,2,2.525504427720382e-07
1119,11,3,7,1.0771368873162206e-06
1120,17,4,12,2.6921299312028346e-07
1121,14,4,18,7.0145912667061434e-06
1122,18,3,12,1.098437879092246e-07
1123,18,2,15,2.413837742316398e-07
1124,12,4,18,6.124411191082461e-05
1125,3,4,9,0.00035437236999380045
1126,3,3,8,0.0006295916206488026
1127,4,3,18,3.79512710931567e-06
1128,14,3,2,1.1538690292471925e-07
1129,6,4,15,0.0003543727160277501
1130,6,4,3,1.0920658516069784e-05
1131,13,1,15,6.265360578538345e-06
1132,1,1,11,6.412836431864561e-06
1133,10,1,8,4.364655094118793e-06
1134,13,4,5,3.2566145060203993e-07
1135,2,4,15,3.2757128322313537e-06
1136,15,2,6,2.0408692640788323e-07
1137,13,1,14,4.364657231393783e-06
1138,18,4,2,3.1456030273211414e-08
1139,18,3,5,3.893112679901931e-08
1140,17,1,5,1.1684864668725092e-07
1141,5,4,3,3.1667592176559044e-05
1142,14,3,16,2.6665555495372125e-06
1143,13,1,17,1.4477471159994677e-05
1144,17,1,2,7.832643808039253e-08
1145,6,1,14,0.0014470312211310816
1146,1,1,16,1.1934769965873018e-06
1147,11,2,8,1.819639541631063e-06
1148,5,2,13,0.00025921911616935944
1149,8,3,9,2.3401019372215612e-05
1150,9,1,9,1.4477465071113502e-05
1151,10,3,13,2.3401029036851325e-05
1152,8,1,1,1.7345115400028473e-06
1153,2,1,4,0.013449584943275385
1154,2,4,8,0.00013446270942180696
1155,11,2,3,5.266241829641495e-07
1156,3,2,6,0.013024875677956753
1157,8,2,7,1.0865453197061508e-05
1158,1,1,12,4.311044889041561e-06
1159,11,3,1,2.7448016312871117e-07
1160,10,3,10,5.582649085946293e-06
1161,3,2,11,5.443695105859741e-05
1162,6,1,10,0.00561063969630726
1163,5,3,11,0.0033717045910251937
1164,18,2,18,4.5130971445634245e-07
1165,9,2,1,8.272487162915092e-07
1166,14,2,6,2.9046379536110123e-07
1167,10,2,11,1.0865464885372768e-05
1168,10,1,15,0.00017324539722182326
1169,4,1,2,7.994458852526779e-05
1170,2,1,11,2.3730974185469952e-05
1171,3,4,7,0.005409411641188183
1172,14,2,5,2.4253647822823243e-07
1173,5,3,18,8.543649900815397e-06
1174,2,3,9,4.3092373170579954e-05
1175,10,1,6,2.3057911508765676e-06
1176,4,1,17,9.31994081018492e-06
1177,8,1,14,0.005610637614634675
1178,12,1,13,6.2653601209521476e-06
1179,9,4,12,6.124407547382425e-05
1180,8,4,13,0.0012213121144039986
1181,17,2,16,6.559006812064359e-07
1182,7,4,2,3.2757112846552796e-06
1183,6,4,13,0.005409417585185665
1184,13,3,4,2.2724152541673247e-07
1185,3,4,3,0.001221310972307249
1186,4,3,2,4.309237786471947e-05
1187,2,3,2,0.0033716877402555166
1188,2,1,1,0.0014470280064387189
1189,11,4,8,1.7276213682780072e-06
1190,18,4,15,2.240800678944743e-07
1191,3,2,14,1.0865460609161384e-05
1192,17,2,7,1.2661011423652165e-07
1193,9,4,13,0.00013446268304666224
1194,5,4,14,0.0001344628283574813
1195,7,2,7,2.965184688074459e-05
1196,10,3,18,0.003371688895063006
1197,3,3,6,0.013258438673744908
1198,8,4,3,2.3487826352572253e-06
1199,4,2,1,2.9651854543450214e-05
1200,10,4,6,1.7276212517421316e-06
1201,9,2,7,4.835998862814413e-06
1202,8,3,12,0.00020758437431869388
1203,14,4,15,2.3487864945302924e-06
1204,9,3,2,8.286052028679744e-07
1205,13,4,11,1.2988234883116474e-06
1206,3,3,9,0.00020758452620447853
1207,8,3,13,0.0006295906724328241
1208,4,1,18,6.26536046706711e-06
1209,13,3,16,5.58264682200323e-06
1210,13,4,17,1.0920675568726945e-05
1211,12,2,1,2.425364977455104e-07
1212,7,1,8,7.994456276317404e-05
1213,9,1,1,1.03619627804702e-06
1214,9,1,2,1.3296045734124622e-06
1215,3,3,3,0.0006295900535114357
1216,9,3,11,2.340104173824488e-05
1217,16,4,12,3.97707998184436e-07
1218,10,3,16,0.00020758453726491802
1219,13,1,8,8.194051566813456e-07
1220,16,2,12,4.2763266014588505e-07
1221,14,2,4,2.040869264078494e-07
1222,7,3,3,3.7951211344285784e-06
1223,8,1,5,6.265356453172108e-06
1224,18,4,10,9.365306961446685e-08
1225,6,1,12,0.013449582823228433
1226,18,4,14,1.8523918942835423e-07
1227,4,2,3,0.00011052983865668599
1228,2,1,16,3.132528285231036e-06
1229,18,3,3,3.02266991480787e-08
1230,8,4,7,1.0920669808687153e-05
1231,4,3,11,0.0002075848520945665
1232,17,3,14,3.346274953312635e-07
1233,15,4,16,1.7276222385624307e-06
1234,16,4,17,1.2988226119468663e-06
1235,11,4,15,3.166764560593959e-05
1236,5,3,8,0.0033716864177457174
1237,4,4,18,4.707936671905471e-06
1238,9,2,9,1.0865454304374371e-05
1239,7,2,3,4.8359939185100715e-06
1240,15,2,7,2.425364782282843e-07
1241,10,2,1,5.266247686324125e-07
1242,18,2,12,1.4042738934633875e-07
1243,6,2,6,5.443686725359294e-05
1244,3,2,4,0.003755661946432713
1245,16,3,10,2.2724175800591246e-07
1246,1,2,2,0.008962108348307306
1247,17,1,12,3.602729911389252e-07
1248,2,1,14,6.265361372681113e-06
1249,17,3,2,4.9755582442667245e-08
1250,1,3,18,4.456288712829391e-07
1251,12,1,18,7.994460194201284e-05
1252,12,1,14,9.31994117139448e-06
1253,13,2,7,5.266247289894357e-07
1254,4,1,7,0.01344959636492046
1255,16,2,14,6.559006199663058e-07
1256,11,3,9,1.926655571108105e-06
1257,6,1,16,0.00017324550201984655
1258,6,4,9,0.0012213118757261933
1259,16,1,15,1.0361966894906103e-06
1260,15,1,12,8.194051180675575e-07
1261,16,3,17,1.077137271503886e-06
1262,7,4,3,4.707929264062867e-06
1263,4,1,1,4.1650270534248706e-05
1264,16,2,9,2.42536478228317e-07
1265,11,2,6,1.0581562019204287e-06
1266,7,1,16,0.0014470309745998348
1267,1,2,12,3.3275371078156533e-06
1268,3,2,16,4.836001501931057e-06
1269,14,1,11,1.0361972981079193e-06
1270,11,1,16,7.994461140742705e-05
1271,14,1,5,3.004556163842542e-07
1272,10,2,2,6.559003876796498e-07
1273,5,2,11,0.0037556805344944205
1274,12,2,2,2.9046381980386074e-07
1275,10,1,10,9.319945656832578e-06
1276,16,1,3,1.1684852311709277e-07
1277,16,1,14,8.194055113205771e-07
1278,10,2,7,2.457925852620989e-06
1279,8,3,18,0.0006295921638879003
1280,12,3,5,4.1214570368622557e-07
1281,1,1,3,0.003860543366766254
1282,10,2,10,7.1077624679618875e-06
1283,2,2,18,1.3751683787583836e-06
1284,2,4,2,0.005409411253899671
1285,9,4,14,0.00035437223507465705
1286,17,4,16,6.128428707721912e-07
1287,9,4,1,7.752380516943492e-07
1288,3,2,12,2.9651851962635437e-05
1289,7,1,15,0.005610640566716304
1290,2,2,10,2.965189010668246e-05
1291,7,3,17,0.00020758467109298026
1292,5,4,8,0.005409409190752981
1293,4,1,3,0.0001732451291168554
1294,10,2,3,8.272477907811988e-07
1295,16,1,10,3.602733457274425e-07
